REG_YYMM,CARD_SIDO_NM,STD_CLSS_NM,AMT,STD_CLSS_NM2,STD_CLSS_NM3
202003,광주,그외 기타 스포츠시설 운영업,3855500,스포츠/오락/여가,leisure
202003,광주,그외 기타 종합 소매업,1610985070,종합소매,living
202003,광주,기타 대형 종합 소매업,7966792270,종합소매,living
202003,광주,기타 외국식 음식점업,714272588,숙박/음식,eatery
202003,광주,기타 주점업,350229000,숙박/음식,eatery
202003,광주,기타음식료품위주종합소매업,979289183,종합소매,eatery
202003,광주,마사지업,59750077,기타,living
202003,광주,버스 운송업,6269000,대중교통,living
202003,광주,비알콜 음료점업,2016094083,식료품,eatery
202003,광주,빵 및 과자류 소매업,2274535220,식료품,eatery
202003,광주,서양식 음식점업,2802133536,숙박/음식,eatery
202003,광주,수산물 소매업,1011822205,식료품,eatery
202003,광주,슈퍼마켓,23994695299,슈퍼마켓,living
202003,광주,스포츠 및 레크레이션 용품 임대업,2858594774,오락/문화,leisure
202003,광주,여관업,392444216,숙박/음식,tour
202003,광주,욕탕업,283752490,기타,living
202003,광주,육류 소매업,3370364439,식료품,eatery
202003,광주,일반유흥 주점업,816139390,숙박/음식,eatery
202003,광주,일식 음식점업,713470200,숙박/음식,eatery
202003,광주,자동차 임대업,534000,여행사/자동차임대,tour
202003,광주,전시 및 행사 대행업,5998300,기타,hobbyenter
202003,광주,중식 음식점업,1691052145,숙박/음식,eatery
202003,광주,차량용 가스 충전업,854881594,연료,living
202003,광주,차량용 주유소 운영업,15015224953,연료,living
202003,광주,체인화 편의점,8670577125,편의점,living
202003,광주,피자 햄버거 샌드위치 및 유사 음식점업,1931718994,숙박/음식,eatery
202003,광주,한식 음식점업,24383782847,숙박/음식,eatery
202003,광주,호텔업,23034412,숙박/음식,tour
202003,광주,화장품 및 방향제 소매업,929206625,화장품,fbeauty
202003,대구,건강보조식품 소매업,232458341,건강보조식품,eatery
202003,대구,골프장 운영업,124715010,스포츠/오락/여가,leisure
202003,대구,과실 및 채소 소매업,3247185311,식료품,eatery
202003,대구,관광 민예품 및 선물용품 소매업,7100600,여행/교통,tour
202003,대구,그외 기타 스포츠시설 운영업,690000,스포츠/오락/여가,leisure
202003,대구,그외 기타 종합 소매업,1429581910,종합소매,living
202003,대구,기타 대형 종합 소매업,18577150550,종합소매,living
202003,대구,기타 수상오락 서비스업,72000,오락/문화,leisure
202003,대구,기타 외국식 음식점업,636417220,숙박/음식,eatery
202003,대구,기타 주점업,114456630,숙박/음식,eatery
202003,대구,기타음식료품위주종합소매업,2261713692,종합소매,eatery
202003,대구,마사지업,2194000,기타,living
202003,대구,비알콜 음료점업,2204509848,식료품,eatery
202003,대구,빵 및 과자류 소매업,3050703265,식료품,eatery
202003,대구,서양식 음식점업,2738244159,숙박/음식,eatery
202003,대구,수산물 소매업,1338382585,식료품,eatery
202003,대구,슈퍼마켓,37564936246,슈퍼마켓,living
202003,대구,스포츠 및 레크레이션 용품 임대업,2097655081,오락/문화,leisure
202003,대구,여관업,329178400,숙박/음식,tour
202003,대구,욕탕업,103817500,기타,living
202003,대구,육류 소매업,7851542912,식료품,eatery
202003,대구,일반유흥 주점업,282941576,숙박/음식,eatery
202003,대구,일식 음식점업,937312650,숙박/음식,eatery
202003,대구,자동차 임대업,185000,여행사/자동차임대,tour
202003,대구,전시 및 행사 대행업,26491050,기타,hobbyenter
202003,대구,중식 음식점업,1764780053,숙박/음식,eatery
202003,대구,차량용 가스 충전업,987128583,연료,living
202003,대구,차량용 주유소 운영업,20375025466,연료,living
202003,대구,체인화 편의점,13141961651,편의점,living
202003,대구,택시 운송업,2734898258,기타운송수단,living
202003,대구,피자 햄버거 샌드위치 및 유사 음식점업,3192084059,숙박/음식,eatery
202003,대구,한식 음식점업,23263366133,숙박/음식,eatery
202003,대구,호텔업,15912800,숙박/음식,tour
202003,대구,화장품 및 방향제 소매업,1014803293,화장품,fbeauty
202003,대전,건강보조식품 소매업,118641396,건강보조식품,eatery
202003,대전,골프장 운영업,229080825,스포츠/오락/여가,leisure
202003,대전,과실 및 채소 소매업,1099016730,식료품,eatery
202003,대전,관광 민예품 및 선물용품 소매업,8146050,여행/교통,tour
202003,대전,그외 기타 스포츠시설 운영업,222000,스포츠/오락/여가,leisure
202003,대전,그외 기타 종합 소매업,1296548085,종합소매,living
202003,대전,기타 대형 종합 소매업,7712168380,종합소매,living
202003,대전,기타 수상오락 서비스업,94000,오락/문화,leisure
202003,대전,기타 외국식 음식점업,833528150,숙박/음식,eatery
202003,대전,기타 주점업,79211000,숙박/음식,eatery
202003,대전,기타음식료품위주종합소매업,1572891591,종합소매,eatery
202003,대전,마사지업,9111800,기타,living
202003,대전,비알콜 음료점업,1053847763,식료품,eatery
202003,대전,빵 및 과자류 소매업,1658101870,식료품,eatery
202003,대전,서양식 음식점업,2021197842,숙박/음식,eatery
202003,대전,수산물 소매업,863093528,식료품,eatery
202003,대전,슈퍼마켓,9983121759,슈퍼마켓,living
202003,대전,스포츠 및 레크레이션 용품 임대업,826008364,오락/문화,leisure
202003,대전,여관업,224619715,숙박/음식,tour
202003,대전,욕탕업,130539400,기타,living
202003,대전,육류 소매업,2242235766,식료품,eatery
202003,대전,일반유흥 주점업,61794450,숙박/음식,eatery
202003,대전,일식 음식점업,619064273,숙박/음식,eatery
202003,대전,자동차 임대업,1276500,여행사/자동차임대,tour
202003,대전,전시 및 행사 대행업,3995350,기타,hobbyenter
202003,대전,중식 음식점업,1226314292,숙박/음식,eatery
202003,대전,차량용 가스 충전업,456848799,연료,living
202003,대전,차량용 주유소 운영업,8610779351,연료,living
202003,대전,체인화 편의점,6550797691,편의점,living
202003,대전,피자 햄버거 샌드위치 및 유사 음식점업,1355709532,숙박/음식,eatery
202003,대전,한식 음식점업,14397817028,숙박/음식,eatery
202003,대전,호텔업,49190545,숙박/음식,tour
202003,대전,화장품 및 방향제 소매업,432027898,화장품,fbeauty
202003,부산,건강보조식품 소매업,440314350,건강보조식품,eatery
202003,부산,골프장 운영업,1291404360,스포츠/오락/여가,leisure
202003,부산,과실 및 채소 소매업,3190271968,식료품,eatery
202003,부산,관광 민예품 및 선물용품 소매업,32117820,여행/교통,tour
202003,부산,그외 기타 스포츠시설 운영업,569500,스포츠/오락/여가,leisure
202003,부산,그외 기타 종합 소매업,1679813150,종합소매,living
202003,부산,기타 대형 종합 소매업,59335408645,종합소매,living
202003,부산,기타 수상오락 서비스업,453900,오락/문화,leisure
202003,부산,기타 외국식 음식점업,1344973179,숙박/음식,eatery
202003,부산,기타 주점업,1111571819,숙박/음식,eatery
202003,부산,기타음식료품위주종합소매업,1348887694,종합소매,eatery
202003,부산,마사지업,23545500,기타,living
202003,부산,면세점,17943950,면세점,tour
202003,부산,버스 운송업,291000,대중교통,living
202003,부산,비알콜 음료점업,3408112220,식료품,eatery
202003,부산,빵 및 과자류 소매업,3959725656,식료품,eatery
202003,부산,서양식 음식점업,5612849639,숙박/음식,eatery
202003,부산,수산물 소매업,731274913,식료품,eatery
202003,부산,슈퍼마켓,28988003911,슈퍼마켓,living
202003,부산,스포츠 및 레크레이션 용품 임대업,3604042049,오락/문화,leisure
202003,부산,여관업,899786525,숙박/음식,tour
202003,부산,여행사업,7514000,여행사/자동차임대,tour
202003,부산,욕탕업,808570383,기타,living
202003,부산,육류 소매업,5665076218,식료품,eatery
202003,부산,일반유흥 주점업,2754129505,숙박/음식,eatery
202003,부산,일식 음식점업,2244266593,숙박/음식,eatery
202003,부산,자동차 임대업,773000,여행사/자동차임대,tour
202003,부산,전시 및 행사 대행업,45235110,기타,hobbyenter
202003,부산,정기 항공 운송업,535483890,항공사,tour
202003,부산,중식 음식점업,2650973825,숙박/음식,eatery
202003,부산,차량용 가스 충전업,725962194,연료,living
202003,부산,차량용 주유소 운영업,25910471865,연료,living
202003,부산,체인화 편의점,21389444752,편의점,living
202003,부산,택시 운송업,2625768744,기타운송수단,living
202003,부산,피자 햄버거 샌드위치 및 유사 음식점업,4706300617,숙박/음식,eatery
202003,부산,한식 음식점업,45353022124,숙박/음식,eatery
202003,부산,호텔업,417167297,숙박/음식,tour
202003,부산,화장품 및 방향제 소매업,1921419600,화장품,fbeauty
202003,부산,휴양콘도 운영업,121957200,숙박/음식,tour
202003,서울,건강보조식품 소매업,1178972099,건강보조식품,eatery
202003,서울,골프장 운영업,364764050,스포츠/오락/여가,leisure
202003,서울,과실 및 채소 소매업,8005379734,식료품,eatery
202003,서울,관광 민예품 및 선물용품 소매업,53586140,여행/교통,tour
202003,서울,그외 기타 스포츠시설 운영업,15888500,스포츠/오락/여가,leisure
202003,서울,그외 기타 종합 소매업,40433017255,종합소매,living
202003,서울,기타 대형 종합 소매업,85944403598,종합소매,living
202003,서울,기타 수상오락 서비스업,3946900,오락/문화,leisure
202003,서울,기타 외국식 음식점업,7348439049,숙박/음식,eatery
202003,서울,기타 주점업,1463780040,숙박/음식,eatery
202003,서울,기타음식료품위주종합소매업,25422139867,종합소매,eatery
202003,서울,내항 여객 운송업,1103089720,기타운송수단,tour
202003,서울,마사지업,144174546,기타,living
202003,서울,면세점,35502010,면세점,tour
202003,서울,버스 운송업,2798198940,대중교통,living
202003,서울,비알콜 음료점업,26081176709,식료품,eatery
202003,서울,빵 및 과자류 소매업,14350083255,식료품,eatery
202003,서울,서양식 음식점업,33691383982,숙박/음식,eatery
202003,서울,수산물 소매업,3342043120,식료품,eatery
202003,서울,슈퍼마켓,95523095194,슈퍼마켓,living
202003,서울,스포츠 및 레크레이션 용품 임대업,13713309096,오락/문화,leisure
202003,서울,여관업,2293624372,숙박/음식,tour
202003,서울,여행사업,313930866,여행사/자동차임대,tour
202003,서울,욕탕업,1368908045,기타,living
202003,서울,육류 소매업,16014475439,식료품,eatery
202003,서울,일반유흥 주점업,2897164720,숙박/음식,eatery
202003,서울,일식 음식점업,14155708402,숙박/음식,eatery
202003,서울,자동차 임대업,144784043,여행사/자동차임대,tour
202003,서울,전시 및 행사 대행업,164414858,기타,hobbyenter
202003,서울,정기 항공 운송업,2284378045,항공사,tour
202003,서울,중식 음식점업,13327780001,숙박/음식,eatery
202003,서울,차량용 가스 충전업,738081061,연료,living
202003,서울,차량용 주유소 운영업,30213190867,연료,living
202003,서울,체인화 편의점,81303456270,편의점,living
202003,서울,택시 운송업,78532125499,기타운송수단,living
202003,서울,피자 햄버거 샌드위치 및 유사 음식점업,18715095314,숙박/음식,eatery
202003,서울,한식 음식점업,147494192925,숙박/음식,eatery
202003,서울,호텔업,3287206791,숙박/음식,tour
202003,서울,화장품 및 방향제 소매업,15531843111,화장품,fbeauty
202003,세종,건강보조식품 소매업,9943350,건강보조식품,eatery
202003,세종,골프장 운영업,189063330,스포츠/오락/여가,leisure
202003,세종,과실 및 채소 소매업,407847029,식료품,eatery
202003,세종,그외 기타 종합 소매업,4839290,종합소매,living
202003,세종,기타 대형 종합 소매업,1683372950,종합소매,living
202003,세종,기타 외국식 음식점업,104153042,숙박/음식,eatery
202003,세종,기타 주점업,2925000,숙박/음식,eatery
202003,세종,기타음식료품위주종합소매업,753677203,종합소매,eatery
202003,세종,마사지업,1371000,기타,living
202003,세종,비알콜 음료점업,204012833,식료품,eatery
202003,세종,빵 및 과자류 소매업,300565508,식료품,eatery
202003,세종,서양식 음식점업,327977480,숙박/음식,eatery
202003,세종,수산물 소매업,46397052,식료품,eatery
202003,세종,슈퍼마켓,1627816877,슈퍼마켓,living
